name,type,address,latitude,longitude,freguesia,opening_hours
GALP,fuel,Avenida de Fernão de Magalhães,41.17831291179276,-8.582456490706605,,
Repsol,fuel,Avenida de Fernão de Magalhães,41.164596602722135,-8.589643683452007,,
GALP,fuel,Avenida de Fernão de Magalhães,41.169150722131775,-8.5868279128297,,
GALP,fuel,Avenida de Fernão de Magalhães,41.16489899883008,-8.588638158156177,,
Repsol,fuel,Avenida de Fernão de Magalhães,41.16322220910948,-8.589787739822663,,
,parking,,41.16236674904746,-8.566626981791806,,
Escola Básica do 1º Ciclo de São Roque da Lameira,school,Rua de Ourique,41.16623643775262,-8.572926675999891,,
Escola Básica do 1º Ciclo do Cerco do Porto,school,,41.161302613206594,-8.567381054699469,Bairro do Cerco do Porto,
,shelter,,41.16175646219116,-8.56674562059379,,
Capela de Nossa Senhora da Paz,place_of_worship,,41.16537345000002,-8.5752062,,
Capela de Nossa Senhora dos Anjos,place_of_worship,,41.15230325175696,-8.617075455658116,,
,parking,,41.14928522914419,-8.653541585900829,,
Igreja Nova de Ramalde,place_of_worship,,41.16880820339852,-8.648081385184636,,
Igreja de Nossa Senhora da Areosa,place_of_worship,Rua da Igreja da Areosa,41.175690949033346,-8.587477545071296,,
Parque de viaturas rebocadas do Veloso,police,Travessa do Veloso,41.17860855831097,-8.583162643170493,,
Casa D'Oro,restaurant,Rua do Ouro,41.14793550933707,-8.642761871900898,,
Colégio Luso-Internacional do Porto,school,Rua de Vila Nova,41.17340829121802,-8.67085900989596,,
"União de Freguesias de Aldoar, Foz do Douro e Nevogilde",townhall,Rua da Vilarinha,41.17100036919313,-8.671160385643992,,"Mo-Fr 09:00-13:00,14:00-16:30"
Igreja de Nossa Senhora de Fátima do Amial,place_of_worship,,41.1820016776837,-8.616217297109428,,
Teatro da Vilarinha,theatre,Estrada Interior da Circunvalação,41.17280546108454,-8.673937878492907,,
Escola Básica do 1º Ciclo da Lomba,school,Rua de Frei Heitor Pinto,41.148327286882186,-8.58965329347367,,
Maxi micro wash,car_wash,,41.17787530328869,-8.648212799363478,,
,parking,,41.17763175,-8.64853325,,
PRIO Zona Industrial,fuel,Rua Engenheiro Ferreira Dias,41.17773027328084,-8.648631232103938,,
Centro de Apoio Social das Forças Armadas,social_facility,,41.169912261461725,-8.615206597889358,,
Esquadra do Bom Pastor,police,Rua do Vale Formoso,41.1695647207545,-8.613334469385677,,
Capela do Quartel do Bom Pastor,place_of_worship,,41.16924211300324,-8.614788905139047,,
Escola Profissional de Tecnologia Psicossocial do Porto,school,Rua Ribeiro de Sousa,41.16579987770843,-8.61409040229058,,
"Associação das Escolas Jesus, Maria e José",school,,41.16558293017426,-8.616302566147384,,
Capela da Comunidade do Monte Pedral,place_of_worship,,41.16559036721304,-8.616203048407044,,
,place_of_worship,,41.156192512629616,-8.63233959539628,,
,toilets,,41.15568390565008,-8.630785455463036,,
,toilets,,41.15108699792655,-8.593559760483496,,
,parking,,41.151214861306265,-8.589804334253122,,
,parking,,41.15532999009539,-8.584453071382994,,
BP,fuel,,41.1583559180563,-8.583461842381565,,
Capela de São Victor,place_of_worship,,41.14187699517535,-8.595027280622132,,
,parking,,41.16498568667921,-8.673253542775658,,
,parking,,41.16380991204817,-8.642156270288273,,
Colégio Barão de Nova Sintra,school,,41.146018975314604,-8.591343896114283,,
Centro de Saúde do Bonfim,clinic,,41.14554150587749,-8.590211295129565,,
Capela de Nossa Senhora da Graça,place_of_worship,,41.14133340185825,-8.595245384037758,,
Igreja de São Miguel de Nevogilde,place_of_worship,,41.16424486552519,-8.676981200379732,,
BP Fluvial,fuel,Rua de Diogo Botelho,41.15165359685092,-8.655325243542029,,
Escola Básica dos Correios,school,Rua dos Choupos,41.17306818124816,-8.65876760304255,,
,parking,,41.165442799999994,-8.64193785,,
,parking,,41.1655782,-8.64205675,,
,parking,,41.16534385,-8.6421231,,
Junta de Freguesia de Paranhos,townhall,Rua de Álvaro Castelões,41.170747316346066,-8.604240614992948,,09:00-17:00
Escola Básica Eugénio de Andrade,school,Rua de Augusto Lessa,41.17058461485899,-8.601659605762125,,
4ª Esqª - Corujeira,police,Rua de São Roque da Lameira,41.15949087777725,-8.581307843902417,,
Congregação Cristã em Portugal,place_of_worship,,41.18051776683882,-8.58416194638867,,
Escola de Hotelaria e Turismo do Porto,school,,41.15060490512388,-8.601721120274401,,
,parking,,41.16475938861773,-8.570790774101098,,
Escola Básica de Montebello,school,Rua de Alcântara,41.17124141879255,-8.584544146347737,,
,parking,,41.170820299939145,-8.580770990661238,,
Escola Básica do 1º Ciclo Fernão de Magalhães,school,Rua Dom Agostinho de Jesus e Sousa,41.153937092284124,-8.59850618976221,,
,recycling,,41.148861350000004,-8.60046795,,
Escola Básica de São João da Foz,school,Rua de Henrique Moreira,41.15190655022296,-8.670329030681543,,
,taxi,,41.14899114839759,-8.67209864812578,,
,parking,,41.148995466439374,-8.672320673616905,,
,parking,,41.14878040852901,-8.670835112387437,,
,parking,,41.14817968102354,-8.669197371669291,,
,parking,,41.14785820784028,-8.668069507992092,,
,parking,,41.14809886923687,-8.668697922275758,,
,parking,,41.14855351910236,-8.66990986741763,,
,parking,,41.14876988933574,-8.670472654278287,,
,parking,,41.14898291476928,-8.67103258394457,,
,parking,,41.14907065789369,-8.671466185364844,,
,parking,,41.17636212444546,-8.59606436738097,,
Pessoal Não-Permanente (P4),parking,,41.17662236488437,-8.596863926691213,,
McDonald's,fast_food,Estrada da Circunvalação,41.184713133358485,-8.605402169436612,,
,parking,,41.17634649772122,-8.601890696861284,,
,parking,,41.17576255,-8.601864999999997,,
,parking,,41.1757096303423,-8.601796574670384,,
Sport Club Passarinhos da Ribeira,cafe,,41.142284239215115,-8.613745647123503,,
,parking,,41.14209920375184,-8.614330488238977,,
,parking,,41.141478449999994,-8.614457550000001,,
,parking,,41.14318048579613,-8.609670384096734,,
Duque de Loulé,parking,,41.14240098019518,-8.606857880028192,,
Capela do Postigo do Sol,place_of_worship,,41.143043013774374,-8.60794159510127,,
Universidade Lusófona do Porto,university,Rua Augusto Rosa,41.143072416386815,-8.607703136610354,,
,parking,,41.14120065,-8.6081728,,
,parking,,41.142309455455994,-8.607467090741334,,
,parking,,41.14257511048161,-8.607945688098106,,
,parking,,41.14230256789594,-8.607595933652041,,
,parking,,41.142707530919424,-8.606644341125136,,
,parking,,41.142927243087875,-8.605713188287812,,
,parking,,41.174392681262816,-8.595343582953983,,
,parking,,41.154454953357444,-8.669813727326005,,
Centro de Respostas Integradas Porto Oriental,clinic,Praça da Rainha Dona Amélia,41.15864325990243,-8.598191202576707,,
Junta de Freguesia de Lordelo do Ouro e Massarelos,townhall,,41.15439594610761,-8.648394220610763,,
,parking,,41.1546048894166,-8.670914211647922,,
,parking,,41.15470186152955,-8.670838399100106,,
,parking,,41.15393458962395,-8.668413749949758,,
,parking,,41.15387496162241,-8.668257175943303,,
MODATEX,college,,41.16061805861311,-8.656342125448576,,
Colégio Alemão do Porto,school,Rua Guerra Junqueiro,41.15412436324937,-8.63741052701206,,
Oporto British School,school,Rua da Cerca,41.152515391971434,-8.673357810217386,,
Junta de Freguesia da Foz do Douro,townhall,,41.15428808031162,-8.674781339342639,,
Junta de Freguesia da Foz do Douro,townhall,,41.15428470529475,-8.674813630872181,,
Capela da Quinta do Rio,place_of_worship,,41.177370512330306,-8.641227337609257,,
,parking,,41.17884500795914,-8.638102375315,,
,parking,,41.18052807492024,-8.636578656819095,,
Q8,fuel,Estrada Interior da Circunvalação,41.1803334718691,-8.635226827038094,,
,parking,,41.17196881588593,-8.627658897683641,,
,parking,,41.172037137815046,-8.627537772927921,,
,parking,,41.171491446641845,-8.627037505144322,,
,parking,,41.17150345897766,-8.626917404579338,,
,parking,,41.170764381203625,-8.627373371862598,,
,parking,,41.15484568797796,-8.66994533596723,,
Capela do Cemitério de Aldoar,place_of_worship,,41.1672303916702,-8.66358028029952,,
Igreja Nova Apostólica,place_of_worship,,41.16679524749837,-8.662430590650963,,
,parking,,41.168762914734835,-8.64739136179366,,
,parking,,41.16802756198754,-8.648938137094305,,
,parking,,41.16847025854964,-8.648016829507894,,
,parking,,41.16848850055098,-8.647659528946633,,
,parking,,41.16994496730801,-8.667547096786537,,
,parking,,41.170112511233796,-8.666727255962007,,
,parking,,41.143244406632455,-8.600911891477697,,
,parking,,41.1436237266302,-8.600597812749125,,
Lar de Idosos de São Lázaro,social_facility,,41.144188483343974,-8.60195473138354,,
Colégio de Nossa Senhora da Esperança,school,Avenida Rodrigues de Freitas,41.14490282966762,-8.602299270277214,,
,parking,,41.14480854440811,-8.602820412009331,,
,parking,,41.14379888662746,-8.602312086108842,,
,parking,,41.14462564743459,-8.600977549957099,,
,parking,,41.144570524319,-8.601402801009533,,
,parking,,41.14468390558425,-8.600980870779475,,
,parking,,41.14456626828255,-8.601180244744235,,
,parking,,41.14469326765556,-8.601286134810517,,
,parking,,41.14393263043632,-8.600488397713757,,
,parking,,41.14377564435583,-8.600522369533278,,
Igreja Paroquial de São Martinho de Cedofeita,place_of_worship,,41.155183095087466,-8.62153509014257,,
Capela da Ramada Alta,place_of_worship,,41.16039008183803,-8.62162545219301,,
,parking,,41.143073180413644,-8.603857092026198,,
Colégio Internato Oficinas de São José,school,,41.14305940717955,-8.60356978859698,,
,parking,,41.142936666395876,-8.605215820226347,,
,parking,,41.143033706274515,-8.604987574593029,,
Escolas Primárias da Sé,school,,41.14306129085778,-8.604505902846503,,
,parking,,41.14375653633359,-8.60498940458121,,
,parking,,41.143806402595324,-8.604433901700789,,
,parking,,41.14345340728977,-8.603385209252313,,
,parking,,41.143591203814516,-8.603795154801993,,
Círculo Católico dos Operários do Porto,community_centre,,41.14457319713066,-8.604343985403723,,
Parque Duque de Loulé,parking,,41.14457278817184,-8.603962659160603,,
,parking,,41.14434268480056,-8.60473720577967,,
,parking,,41.14467917644311,-8.604585392509877,,
Antiga Capela do Bairro Herculano,place_of_worship,,41.14457179154696,-8.603594933843702,,
,parking,,41.144171375037196,-8.603089786605747,,
Associação de Paraquedistas do Norte,community_centre,,41.14375053978132,-8.602729222722632,,
,parking,,41.14399013981426,-8.604626909389859,,
,parking,,41.1439475,-8.6044976,,
,parking,,41.14359105046426,-8.603436886028645,,
,parking,,41.14376215868806,-8.603946955017213,,
,parking,,41.14382605555002,-8.60413731648044,,
,parking,,41.14334103953101,-8.60269547710711,,
,parking,,41.14347088613674,-8.603080133585237,,
Unidade de Saúde do Covelo,clinic,,41.165534486078855,-8.606700093554041,,
Associação de Solidariedade das Fontaínhas,social_facility,,41.14345028706096,-8.607558650899735,,
Terminal das Camélias,bus_station,,41.14379643685234,-8.606828841911385,,
,parking,,41.14373631080098,-8.605513824469394,,
SITESC: Sindicato dos Trabalhadores de Escritório,community_centre,,41.14414666061919,-8.606017003513012,,
Junta de Freguesia da Sé,townhall,,41.14439352341717,-8.60686669697316,,
Garagem Batalha,parking,,41.14424700441261,-8.606465257155827,,
Universidade Católica - Campus Asprela,university,,41.176435412951456,-8.606264926921975,,
Escola Profissional de Tecnologia e Electrónica,school,Rua António Silva Marinho,41.17553483526148,-8.654814586638528,,
ISAG - Campus de Salazares / Ramalde,university,,41.174826326813985,-8.658494317612835,,
,place_of_worship,,41.14467117588997,-8.608299673096504,,
Igreja do Terço,place_of_worship,,41.144636344286255,-8.608175246416183,,
O Bom Talher,restaurant,,41.14165449618483,-8.616988604778243,,
,cafe,,41.1413234526504,-8.617278491942237,,
,parking,,41.16527121963829,-8.607390099062194,,
,parking,,41.16535740577367,-8.607167705850651,,
,parking,,41.165208399139466,-8.607182203586804,,
,parking,,41.14562475,-8.592531600000001,,
,parking,,41.14154191003967,-8.595712396918332,,
,parking,,41.14170423898801,-8.595783978142197,,
,parking,,41.16381749100744,-8.668452312257592,,
,parking,,41.170018613465146,-8.64473771753282,,
,parking,,41.17011569083753,-8.644920120447118,,
,parking,,41.170148689571434,-8.644532654418487,,
,parking,,41.17010174566708,-8.644111775550384,,
,parking,,41.16983919999999,-8.6442718,,
,parking,,41.16984254818375,-8.643989472030134,,
,parking,,41.170267550000005,-8.644109400000001,,
Bombeiros Voluntários Portuenses,fire_station,,41.17119176882255,-8.64176374959337,,
Bombeiros Voluntários Portuenses,fire_station,,41.17122869306517,-8.641656303593667,,
Igreja Paroquial da Senhora do Porto,place_of_worship,,41.175610374325935,-8.63288372883483,,
Escola Básica do Viso,school,Rua das Cegonhas,41.17827983443377,-8.638880138234112,,
CENFIM/CINFU - Núcleo do Porto,school,,41.17417428888286,-8.65330329878833,,
,parking,,41.16954557035088,-8.646946850363735,,
Escola Básica Padre Américo,school,Rua do Padre Américo,41.16650595586797,-8.639574934777583,,
Casa de Saúde da Boavista,hospital,,41.165032907836924,-8.633391522280178,,
Repsol,fuel,,41.16506844806656,-8.628145660726867,,24/7
Escola Básica do 1º Ciclo da Pasteleira,school,Rua João Rodrigues Cabrilho,41.15489385572176,-8.66049456814051,,
Quartel da Bela Vista,police,Rua de São Roque da Lameira,41.15905801102036,-8.586564282111128,,
Escola Básica do Monte Aventino,school,Rua Rodrigo Álvares,41.162013640132756,-8.586604964301348,,
Praça de Táxis do Campo 24 de Agosto,taxi,,41.149258711177744,-8.599396722464705,,
Residências Montepio,social_facility,,41.15137738763676,-8.6192106499348,,
,parking,,41.17201294832804,-8.629060631804618,,
,parking,,41.170860881453066,-8.629841670045467,,
,parking,,41.174743473497166,-8.610596422085406,,
,place_of_worship,,41.1748587770901,-8.601067749205711,,
Igreja Paroquial do Carvalhido,place_of_worship,,41.16607212538585,-8.625716311664704,,
Antiga Igreja Paroquial do Carvalhido,place_of_worship,,41.16679936345303,-8.625465371182505,,
,parking,,41.16400888787874,-8.662529177404807,,
,parking,,41.14578615334737,-8.60133980293111,,
Mercado da Praça da Alegria,marketplace,Praça da Alegria,41.144378264032696,-8.599587650236549,,
,parking,,41.15491425370791,-8.67045305262836,,
,parking,,41.1516253,-8.67768005,,
,parking,,41.1514935,-8.677580350000001,,
,parking,,41.151381629205595,-8.67762827245737,,
,parking,,41.1512968,-8.6775206,,
,parking,,41.151252639028655,-8.67739428669046,,
Igreja de Nossa Senhora da Ajuda,place_of_worship,,41.15278869386541,-8.660011437348672,,
,parking,,41.149624415144324,-8.674098404912018,,
,parking,,41.14764430152554,-8.667617215067715,,
,parking,,41.167172370515,-8.654665610143779,,
Escola Básica do 1º Ciclo das Campinas,school,Rua de Dom Estêvão da Gama,41.17077325472252,-8.653122763175904,,
,parking,,41.16519685545588,-8.656728135234255,,
,parking,,41.1653302589368,-8.656954971983913,,
,parking,,41.16524484596065,-8.649076466845354,,
,parking,,41.167576045654,-8.655137743506666,,
Brasileiro de Pereiró,restaurant,,41.173803356111854,-8.654067545387429,,
Escola Básica do 1º Ciclo das Flores,school,Praça Doutor Teotónio Pereira,41.155897043683446,-8.589457611983649,,
British Church of St. James,place_of_worship,Rua da Boa Nova,41.15039700096052,-8.623969563727638,,
Jardim Infantil da Associação de Promoção Social da População do Bairro do Aleixo,kindergarten,Rua de Âncora,41.15157546385278,-8.654022257407176,,
Escola Básica do 1º Ciclo das Condominhas,school,Largo da Póvoa de Varzim,41.15111060510268,-8.654557233858743,,
Tabernáculo Baptista,place_of_worship,,41.157532528755254,-8.630702093573083,,
Gruta,cafe,,41.17231092759366,-8.611597700271412,,
Faculdade das Ciências da Saúde,school,Rua Carlos da Maia,41.1725784809687,-8.608599796638432,,
Universidade Fernando Pessoa,university,Rua de Delfim Maia,41.17320371118102,-8.611153580302178,,
Parque da Areosa,parking,,41.18249368564024,-8.595216306953983,,
STCP - Estação de Recolha de Francos,parking,,41.169683612725024,-8.641233983276342,,
Externato das Escravas do Sagrado Coração de Jesus,school,Rua Carlos Malheiro Dias,41.160421694287365,-8.596192494318766,,
Leitão,cafe,,41.1447038389522,-8.612516321730848,,
,toilets,,41.15410465,-8.64367915,,
,parking,,41.16275425218725,-8.647471654144006,,
,parking,,41.16125633587608,-8.646343159821745,,
,parking,,41.16158359999999,-8.64569359999999,,
,parking,,41.16150998695032,-8.645790005747735,,
,parking,,41.164943255025925,-8.643430153579697,,
,parking,,41.1650342,-8.64336965,,
Congregação Cristã de São Roque da Lameira,place_of_worship,,41.15763232047133,-8.58754500469863,,
Centro de Saúde de São Roque,clinic,,41.15698277293759,-8.58930706302546,,
,parking,,41.1556004003278,-8.590924676479949,,
,parking,,41.1559420574057,-8.591485875068997,,
,taxi,,41.15618667632455,-8.591235045550292,,
,parking,,41.155894208726366,-8.590520676833687,,
Capela do Senhor Jesus da Boa Vista,place_of_worship,,41.15594224184275,-8.594158757046623,,
Hospital Joaquim Urbano,hospital,,41.155047728512656,-8.593200627661055,,
,parking,,41.166203763252696,-8.683994079382307,,
Igreja de Cristo Rei,place_of_worship,,41.1598970538281,-8.665957884514322,,
,parking,,41.15935149167305,-8.665802054299201,,
,parking,,41.15919955,-8.665508599999999,,
,parking,,41.15959484975302,-8.665791120819504,,
,parking,,41.16044713618154,-8.666595079825836,,
Polícia Municipal do Porto,police,,41.14991787874837,-8.662145771866623,,
GALP,fuel,Avenida da Boavista,41.16585075,-8.67824365,,
Escola Básica do 1º Ciclo da Ponte,school,Rua de Tânger,41.161689537392924,-8.66035080220362,,
Escola Básica Paulo da Gama,school,Rua de Paulo da Gama,41.149983996839545,-8.661089593781039,,
Capela de Sobreiras,place_of_worship,,41.14756637395711,-8.660929904273306,,
Capela da Senhora da Lapa,place_of_worship,,41.14752284501225,-8.666731066294979,,
EB1/JI de António Aroso,school,,41.16866947930448,-8.668979128508722,,
Escola Superior de Enfermagem - Polo Ana Guedes,university,Rua Professor Álvaro Rodrigues,41.17735703485785,-8.663089050164805,,
Capela de Santana,place_of_worship,,41.15462229581028,-8.654384891728077,,
EB1 de Lordelo,school,,41.15371135650113,-8.648013593400947,,
Escola Básica João de Deus,school,Rua João de Deus,41.16182612485729,-8.63837062686766,,
Capela de Francos,place_of_worship,,41.166020703365206,-8.636666616987432,,
,parking,,41.161942813662776,-8.646130084828094,,
,parking,,41.16672362296246,-8.593956224725776,,
Mesquita Hazrat Hamza,place_of_worship,,41.144842607789,-8.610349133091496,,
,parking,,41.14379809728729,-8.610810284566112,,
,parking,,41.14405519747768,-8.610875795146661,,
,parking,,41.15521885072373,-8.581846881283521,,
Hospital de Santa Maria,hospital,,41.15990639265547,-8.60933559430368,,
Capela Ortodoxa de São Pantaleão,place_of_worship,,41.16115895817845,-8.602866295661542,,
Canteen,restaurant,,41.15250157398245,-8.67175405099912,,
Tourigalo,restaurant,Avenida da Boavista,41.16360953958251,-8.66159540571697,,
,parking,,41.173458432842445,-8.611557277363614,,
Cantina,cafe,,41.1732988473042,-8.6109822485422,,
Biblioteca,library,,41.17335170108305,-8.611215029281828,,
,toilets,,41.17346775653902,-8.610910934641094,,
,toilets,,41.17349300828464,-8.610907970557658,,
,toilets,,41.17320081343401,-8.611018714912696,,
,toilets,,41.173385662737694,-8.61096655666814,,
,toilets,,41.17335844093857,-8.610952654137124,,
Junta de Freguesia de Campanhã,townhall,,41.15740621266455,-8.578392739006414,,
,toilets,,41.17326930425011,-8.61119740862707,,
,toilets,,41.17349661919192,-8.610967712794613,,
,toilets,,41.17354964545455,-8.611149481818183,,
Capela da Quinta da Revolta,place_of_worship,,41.14683651722892,-8.577929548790364,,
Capela de São Pedro,place_of_worship,,41.14712967047828,-8.573684783728728,,
Capela do Forte,place_of_worship,Rua do Outeiro do Tine,41.150014455648325,-8.568666586454713,,
Colégio de Nossa Senhora de Lourdes,school,Rua Rainha Dona Estefânia,41.15200082825997,-8.629316321404582,,
,parking,,41.152146182120624,-8.630619860320596,,
,parking,,41.1785231091596,-8.606541721260868,,
Capela de Nossa Senhora do Calvário,place_of_worship,,41.160029762771984,-8.567667882019595,,
,parking,,41.15905469233318,-8.632662467267204,,
,parking,,41.15116912228223,-8.589847999653225,,
Igreja Evangélica Baptista das Antas,place_of_worship,,41.15761134831852,-8.595671796180746,,
,place_of_worship,,41.15810714325608,-8.605475959477733,,
Capela Mortuária,place_of_worship,,41.142102200000004,-8.5955564,,
Fundação AMI - Abrigo do Porto,social_facility,,41.14924043571388,-8.59030391777735,,
Capela Geral da Misericórdia,place_of_worship,,41.14496614755239,-8.596196750416942,,
Capela da Confraria de Santo Ildefonso,place_of_worship,,41.145068125207466,-8.596755314436523,,
Cepsa,fuel,Avenida de Paiva Couceiro,41.1403653210505,-8.591911422642074,,
,parking,,41.145429818499004,-8.57995569841188,,
,parking,,41.14608823666307,-8.579693688478276,,
,parking,,41.14425869434198,-8.584905223927949,,
Capela da Quinta de Vila Meã,place_of_worship,,41.1544273,-8.583158499999998,,
,parking,,41.14556441252252,-8.590256585843957,,
,parking,,41.14550690110463,-8.590166300123078,,
,parking,,41.14537904412223,-8.590711772780157,,
Igreja Lusitana do Cristo Redentor,place_of_worship,,41.146586484657064,-8.600208024129772,,
Escola Básica do Campo 24 de Agosto,school,Campo 24 de Agosto,41.14785672136966,-8.598425686267994,,
Junta de Freguesia do Bonfim,townhall,,41.148020478045495,-8.598306930852232,,"Mo-Fr 09:00-12:30,13:30-17:00"
Capela do Museu Militar,place_of_worship,,41.14579981409764,-8.595296478747375,,
Capela de Santa Anastácia,place_of_worship,,41.14984205,-8.67293595,,
Passo de Santa Anastácia,place_of_worship,Rua do Padre Luís Cabral,41.15002414485325,-8.672984282123466,,
Passo do Alto de Vila,place_of_worship,Rua Alto de Vila,41.151025375445286,-8.673405844873141,,
,parking,,41.15247919999999,-8.5750059,,
Capela de São Roque,place_of_worship,,41.16006618961462,-8.578643669211688,,
,toilets,,41.1599077,-8.5893861,,
Capela do Parque de São Roque,place_of_worship,,41.15991805,-8.58920175,,
Capela das Escravas do Sagrado Coração de Jesus,place_of_worship,,41.16061575045604,-8.596215648248899,,
Capela de São Crispim e São Crispiniano,place_of_worship,,41.158528832430754,-8.598985642484829,,
Coreto da Praça do Marquês de Pombal,shelter,,41.161588081005846,-8.604225410197824,,
Colégio de Nossa Senhora da Paz,school,Rua Latino Coelho,41.159825726406474,-8.603514586508435,,
,parking,,41.15380337912405,-8.612682715022448,,
,parking,,41.15437354265749,-8.612078607797155,,
,parking,,41.15504562809182,-8.612619977150535,,
,parking,,41.154633642360125,-8.61321732690392,,
BP,fuel,,41.16518055821286,-8.598202278816258,,
Capela Mortuária,place_of_worship,,41.15422117924788,-8.675896611725465,,
Instituto Profissional do Terço,school,,41.16105004842089,-8.605934133595408,,
Mercado do Covelo,marketplace,,41.166576679274456,-8.606918670799606,,"Tu,Th 08:00-13:00; Sa 08:00-13:15"
Escola Básica Costa Cabral,school,Rua de Costa Cabral,41.16636299806444,-8.599597252856865,,
6ª Esquadra (Antas),police,Rua de Naulila,41.16489610523374,-8.58981804881944,,
McDonald's,fast_food,Avenida Fernando Magalhães,41.16386570624512,-8.590072945056216,,
Igreja de São Paulo do Viso,place_of_worship,,41.1804187088385,-8.647574699561181,,
,childcare,,41.14802359308597,-8.672505638646333,,
Centro Social da Foz do Douro,social_facility,Rua Príncipe Dom Luís Filipe,41.14796044958511,-8.672808360482069,,
Chalé Suiço,cafe,,41.148825705121126,-8.672158264921272,,
Coreto do Passeio Alegre,shelter,,41.14809509785006,-8.670570464988556,,
,toilets,,41.14790391490602,-8.671160191017595,,
Centro Juvenil de Campanhã,social_facility,Rua Pinheiro de Campanhã,41.149836441954115,-8.582820662816966,,
,toilets,,41.1698421214631,-8.678513828967366,,
,parking,,41.170673035272905,-8.679158398049957,,
WASHHH,car_wash,,41.17111965142352,-8.679768703853002,,
Cepsa,fuel,Estrada Interior da Circunvalação,41.17124971252496,-8.679594237863336,,
,toilets,,41.168588887286475,-8.678213302522863,,
Meet parque,cafe,,41.170012439035,-8.67248292309958,,
,parking,,41.15168478267517,-8.618496380900536,,
,parking,,41.15159100208749,-8.618786553958206,,
,parking,,41.15200007844801,-8.619035059866352,,
,parking,,41.151491867303946,-8.619506773670725,,
,parking,,41.152007772802804,-8.619653550164442,,
,parking,,41.152655932223716,-8.61930105844226,,
,parking,,41.15267886575775,-8.6199067826088,,
Auto Cedofeita,parking,,41.153509287713,-8.619020447501839,,
USF Aníbal Cunha,clinic,Rua de Aníbal Cunha,41.15401234738116,-8.620781040121921,,
,parking,,41.15382400897788,-8.620598960307438,,
,parking,,41.154000532511674,-8.62023195590398,,
,parking,,41.15309240463258,-8.622188141262361,,
,parking,,41.15326269766238,-8.623772611251404,,
,parking,,41.1537296163233,-8.624496349130432,,
,parking,,41.154084787024715,-8.624997081268912,,
,parking,,41.15433391850549,-8.62470870130558,,
,parking,,41.15511082128094,-8.624557514165081,,
,parking,,41.18315043072997,-8.604060359821213,,07:00-24:00
,parking,,41.18216398834451,-8.604513246034932,,07:00-24:00
Doutor António Massa,clinic,,41.15515120961816,-8.61697149862398,,
Jardim de Infância Palmo e Meio,kindergarten,Rua Álvares Cabral,41.1551162754294,-8.616798408805286,,
UCSP Carvalhosa,clinic,Rua da Boavista,41.1563443636012,-8.620634767123992,,Mo-Sa 08:00-20:00
Guilty by Olivier,restaurant,,41.15542006426485,-8.62674176427448,,
,parking,,41.161335766261,-8.628288589888998,,
,parking,,41.15471679624442,-8.627257253727803,,
,parking,,41.15620026242439,-8.63110933442475,,
,parking,,41.15638416023422,-8.630587174435385,,
Base Porto,bar,Rua das Carmelitas,41.146179217762636,-8.614717482778413,,Mo-Fr 10:00-23:00; Sa-Su 10:00-02:00
,parking,,41.14530917225536,-8.593221397591813,,
,parking,,41.152084231348255,-8.594541707741385,,
,parking,,41.143750956996946,-8.585674518247304,,
ABANCA,bank,Avenida do Bessa,41.16554739405521,-8.64382957850526,,Mo-Fr 08:30-15:00
Congregação Cristã do Bonjardim,place_of_worship,,41.15943104715817,-8.606136014785372,,
,parking,,41.15594598019137,-8.622821165298,,
São Vicente de Paulo,kindergarten,Rua de Gonçalo Cristóvão,41.15373638977633,-8.605893180310403,,
,parking,,41.147991222905624,-8.591505678446477,,
,parking,,41.147935097977395,-8.592647339296912,,
,parking,,41.14784062204412,-8.59261777318316,,
,parking,,41.147765222739146,-8.59248072311992,,
Divisão de Trânsito do Porto,police,Rua de António Carneiro,41.14801872521607,-8.592448513014892,,
,parking,,41.147283925903814,-8.591843876197133,,
,parking,,41.1472353,-8.59228825,,
,parking,,41.14734940326019,-8.592343113679078,,
,shelter,,41.1474684603427,-8.5924897153508,,
,parking,,41.14701703955775,-8.592460973274706,,
,parking,,41.147025849773776,-8.591818995358011,,
,parking,,41.147113206323155,-8.592339587798984,,
,parking,,41.147098720469614,-8.591888544135605,,
,parking,,41.146930245408846,-8.59180135254115,,
,parking,,41.14719536825161,-8.592522500028629,,
3ª Esquadra - Bonfim,police,Rua do Heroísmo,41.14673394508487,-8.592521890109662,,
Raio Azul,cafe,,41.15785934995663,-8.59430234718876,,
,parking,,41.1755430972927,-8.648180894876669,,
,shelter,,41.14994996898668,-8.568819624373248,,
,parking,,41.160089524385825,-8.573667822675116,,
,parking,,41.180729429372136,-8.640278317266915,,
,parking,,41.1569200763933,-8.612781536531283,,
,parking,,41.156744677851854,-8.612720175996847,,
,parking,,41.15601746419248,-8.601894491780131,,
,parking,,41.15611562843016,-8.603499057563539,,
Escola Básica das Florinhas,school,Rua da Escola Normal,41.15490244244639,-8.603539126805394,,
,parking,,41.15801206218527,-8.604791981600366,,
,parking,,41.15986406674081,-8.599776526930949,,
Capela de Lumbrales,place_of_worship,,41.171355999999996,-8.583926099999998,,
Centro Juvenil de São João Bosco,school,,41.171982292944556,-8.577841489559411,,
,parking,,41.17417027861902,-8.577044721141807,,
,cafe,,41.174109494062705,-8.577374925442232,,
,parking,,41.17423995000001,-8.576937750000003,,
,parking,,41.174307600372224,-8.577962860036003,,
